McClain County (OK),11.1
McCurtain County (OK),23.7
McIntosh County (OK),19.0
Major County (OK),11.8
Marshall County (WV),13.4
Mayes County (OK),14.6
Murray County (OK),15.1
Muskogee County (OK),16.9
Noble County (OK),12.1
Nowata County (OK),14.5
Okfuskee County (OK),23.0
Oklahoma County (OK),13.4
Okmulgee County (OK),18.7
Osage County (OK),12.7
Ottawa County (OK),17.1
Pawnee County (OK),13.1
Payne County (OK),15.3
Pittsburg County (OK),17.0
Pontotoc County (OK),17.7
Pottawatomie County (OK),16.3
Pushmataha County (OK),23.9
Roger Mills County (OK),14.5
Rogers County (OK),8.3
Seminole County (OK),21.2
Sequoyah County (OK),18.2
Stephens County (TX),19.6
Texas County (OK),11.1
Tillman County (OK),20.4
Tulsa County (OK),11.0
Wagoner County (OK),10.3
Washington County (WI),3.8
Washita County (OK),15.5
Woods County (OK),15.1
Woodward County (OK),12.8
Baker County (OR),14.4
Benton County (WA),9.5
Clackamas County (OR),6.7
Clatsop County (OR),11.9
Columbia County (WI),5.8
Coos County (OR),14.9
Crook County (WY),8.6
Curry County (OR),12.9
Deschutes County (OR),9.6
Douglas County (WI),10.8
Gilliam County (OR),10.5
Grant County (WI),9.2
Harney County (OR),14.3
Hood County (TX),9.7
Jackson County (WI),10.2
Jefferson County (WI),5.3
Josephine County (OR),15.8
Klamath County (OR),14.3
Lake County (TN),29.0
Lane County (OR),12.0
Lincoln County (WY),9.0
Linn County (OR),11.1
Malheur County (OR),19.1
Marion County (WV),14.4
Morrow County (OR),10.6
Multnomah County (OR),10.5
Polk County (WI),7.1
Sherman County (TX),13.7
Tillamook County (OR),11.8
Umatilla County (OR),13.6
Union County (TN),17.5
Wallowa County (OR),12.2
Wasco County (OR),12.4
Washington County (WI),3.8
Wheeler County (TX),16.3
Yamhill County (OR),9.2
Adams County (WI),12.3
Allegheny County (PA),9.1
Armstrong County (TX),12.2
Beaver County (UT),10.5
Bedford city (VA),15.0
Berks County (PA),8.1
Blair County (PA),11.6
Bradford County (PA),11.0
Bucks County (PA),4.5
Butler County (PA),7.0
Cambria County (PA),11.8
Cameron County (TX),30.2
Carbon County (WY),11.6
Centre County (PA),9.7
Chester County (TN),14.3
Clarion County (PA),12.5
Clearfield County (PA),11.9
Clinton County (PA),11.8
Columbia County (WI),5.8
Crawford County (WI),10.5
Cumberland County (VA),13.5
Dauphin County (PA),8.2
Delaware County (PA),7.5
Elk County (PA),7.1
Erie County (PA),11.1
Fayette County (WV),20.6
Forest County (WI),11.5
Franklin County (WA),16.7
Fulton County (PA),8.9
Greene County (VA),7.1
Huntingdon County (PA),11.4
Indiana County (PA),13.8
Jefferson County (WI),5.3
Juniata County (PA),7.9
Lackawanna County (PA),9.8
Lancaster County (VA),12.9
Lawrence County (TN),14.2
Lebanon County (PA),7.6
Lehigh County (PA),8.0
Luzerne County (PA),9.4
Lycoming County (PA),10.3
Mc Kean County (PA),11.9
Mercer County (WV),17.8
Mifflin County (PA),11.4
Monroe County (WI),10.4
Montgomery County (VA),12.5
Montour County (PA),8.6
Northampton County (VA),18.6
Northumberland County (VA),11.8
Perry County (TN),15.0
Philadelphia County (PA),18.5
Pike County (PA),7.2
Potter County (TX),20.0
Schuylkill County (PA),9.4
Snyder County (PA),9.3
Somerset County (PA),11.9
Sullivan County (TN),12.0
Susquehanna County (PA),10.8
Tioga County (PA),11.7
Union County (TN),17.5
Venango County (PA),12.3
Warren County (VA),8.6
Washington County (WI),3.8
Wayne County (WV),16.9
Westmoreland County (VA),13.4
Wyoming County (WV),22.2
York County (VA),4.3
Bristol city (VA),15.4
Kent County (TX),15.3
Newport News city (VA),12.4
Providence County (RI),13.0
Washington County (WI),3.8
Abbeville County (SC),12.1
Aiken County (SC),12.1
Allendale County (SC),28.8
Anderson County (TX),20.5
Bamberg County (SC),21.2
Barnwell County (SC),17.5
Beaufort County (SC),10.3
Berkeley County (WV),10.4
Calhoun County (WV),21.2
Charleston County (SC),13.7
Cherokee County (TX),19.1
Chester County (TN),14.3
Chesterfield County (VA),4.8
Clarendon County (SC),20.6
Colleton County (SC),19.3
Darlington County (SC),17.9
Dillon County (SC),21.9
Dorchester County (SC),10.1
Edgefield County (SC),15.7
Fairfield County (SC),15.8
Florence County (WI),9.2
Georgetown County (SC),14.8
Greenville County (SC),9.8
Greenwood County (SC),12.5
Hampton city (VA),12.2
Horry County (SC),12.6
Jasper County (TX),17.8
Kershaw County (SC),10.9
Lancaster County (VA),12.9
Laurens County (SC),13.2
Lee County (VA),22.3
Lexington city (VA),16.9
McCormick County (SC),16.5
Marion County (WV),14.4
Marlboro County (SC),20.0
Newberry County (SC),13.5
Oconee County (SC),10.1
Orangeburg County (SC),19.3
Pickens County (SC),10.2
Richland County (WI),10.2
Saluda County (SC),15.2
Spartanburg County (SC),11.0
Sumter County (SC),15.2
Union County (TN),17.5
Williamsburg city (VA),17.7
York County (VA),4.3
Aurora County (SD),12.7
Beadle County (SD),10.4
Bennett County (SD),30.6
Bon Homme County (SD),11.2
Brookings County (SD),9.6
Brown County (WI),6.6
Brule County (SD),11.8
Buffalo County (WI),8.5
Butte County (SD),13.9
Campbell County (WY),6.5
Charles City County (VA),9.5
Clark County (WI),10.9
Clay County (WV),24.2
Codington County (SD),8.1
Corson County (SD),31.5
Custer County (SD),11.0
Davison County (SD),10.4
Day County (SD),14.3
Deuel County (SD),9.9
Dewey County (SD),27.3
Douglas County (WI),10.8
Edmunds County (SD),10.6
Fall River County (SD),14.4
Faulk County (SD),10.8
Grant County (WI),9.2
Gregory County (SD),17.3
Haakon County (SD),11.1
Hamlin County (SD),10.4
Hand County (SD),10.3
Hanson County (SD),10.0
Harding County (SD),13.7
Hughes County (SD),9.0
Hutchinson County (TX),12.2
Hyde County (SD),12.7
Jackson County (WI),10.2
Jerauld County (SD),11.7
Jones County (TX),23.9
Kingsbury County (SD),8.7
Lake County (TN),29.0
Lawrence County (TN),14.2
Lincoln County (WY),9.0
Lyman County (SD),20.4
McCook County (SD),8.9
McPherson County (SD),12.2
Marshall County (WV),13.4
Meade County (SD),9.3
Mellette County (SD),30.2
Miner County (SD),10.8
Minnehaha County (SD),7.0
Moody County (SD),8.9
Pennington County (SD),11.6
Perkins County (SD),14.9
Potter County (TX),20.0
Roberts County (TX),9.2
Sanborn County (SD),10.8
Shannon County (SD),37.9
Spink County (SD),12.9
Stanley County (SD),8.7
Sully County (SD),8.2
Todd County (SD),38.0
Tripp County (SD),16.9
Turner County (SD),7.9
Union County (TN),17.5
Walworth County (WI),6.9
Yankton County (SD),9.5
Ziebach County (SD),42.0
Anderson County (TX),20.5
Bedford city (VA),15.0
Benton County (WA),9.5
Bledsoe County (TN),19.2
Blount County (TN),10.0
Bradley County (TN),11.7
Campbell County (WY),6.5
Cannon County (TN),13.4
Carroll County (VA),12.3
Carter County (TN),15.6
Cheatham County (TN),8.1
Chester County (TN),14.3
Claiborne County (TN),19.5
Clay County (WV),24.2
Cocke County (TN),19.4
Coffee County (TN),12.6
Crockett County (TX),18.0
Cumberland County (VA),13.5
Davidson County (TN),11.8
Decatur County (TN),15.4
DeKalb County (TN),15.5
Dickson County (TN),11.0
Dyer County (TN),14.7
Fayette County (WV),20.6
Fentress County (TN),21.8
Franklin County (WA),16.7
Gibson County (TN),13.1
Giles County (VA),9.5
Grainger County (TN),16.4
Greene County (VA),7.1
Grundy County (TN),22.7
Hamblen County (TN),12.9
Hamilton County (TX),17.3
Hancock County (WV),9.7
Hardeman County (TX),17.2
Hardin County (TX),11.8
Hawkins County (TN),14.2
Haywood County (TN),17.3
Henderson County (TX),15.9
Henry County (VA),11.1
Hickman County (TN),14.5
Houston County (TX),23.4
Humphreys County (TN),11.9
Jackson County (WI),10.2
Jefferson County (WI),5.3
Johnson County (WY),10.5
Knox County (TX),24.8
Lake County (TN),29.0
Lauderdale County (TN),17.9
Lawrence County (TN),14.2
Lewis County (WV),17.2
Lincoln County (WY),9.0
Loudon County (TN),9.6
McMinn County (TN),13.2
McNairy County (TN),15.8
Macon County (TN),15.1
Madison County (VA),9.8
Marion County (WV),14.4
Marshall County (WV),13.4
Maury County (TN),11.0
Meigs County (TN),16.9
Monroe County (WI),10.4
Montgomery County (VA),12.5
Moore County (TX),13.5
Morgan County (WV),10.8
Obion County (TN),12.5
Overton County (TN),16.0
Perry County (TN),15.0
Pickett County (TN),17.5
Polk County (WI),7.1
Putnam County (WV),8.6
Rhea County (TN),14.5
Roane County (WV),19.5
Robertson County (TX),20.1
Rutherford County (TN),8.2
Scott County (VA),14.1
Sequatchie County (TN),14.8
Sevier County (UT),12.5
Shelby County (TX),20.4
Smith County (TX),13.3
Stewart County (TN),12.6
Sullivan County (TN),12.0
Sumner County (TN),8.4
Tipton County (TN),11.8
Trousdale County (TN),13.2
Unicoi County (TN),13.2
Union County (TN),17.5
Van Zandt County (TX),14.1
Warren County (VA),8.6
Washington County (WI),3.8
Wayne County (WV),16.9
Weakley County (TN),14.1
White County (TN),15.0
Williamson County (TX),5.1
Wilson County (TX),12.0
Anderson County (TX),20.5
Andrews County (TX),14.9
Angelina County (TX),16.3
Aransas County (TX),20.6
Archer County (TX),10.0
Armstrong County (TX),12.2
Atascosa County (TX),19.1
Austin County (TX),10.7
Bailey County (TX),19.7
Bandera County (TX),13.3
Bastrop County (TX),11.9
Baylor County (TX),18.3
Bee County (TX),28.2
Bell County (TX),12.4
Bexar County (TX),15.7
Blanco County (TX),9.7
Borden County (TX),10.0
Bosque County (TX),14.3
Bowie County (TX),17.0
Brazoria County (TX),10.3
Brazos County (TX),17.6
Brewster County (TX),19.7
Briscoe County (TX),19.0
Brooks County (TX),36.0
Brown County (WI),6.6
Burleson County (TX),15.2
Burnet County (TX),11.6
Caldwell County (TX),14.9
Calhoun County (WV),21.2
Callahan County (TX),15.4
Cameron County (TX),30.2
Camp County (TX),18.5
Carson County (TX),9.0
Cass County (TX),17.7
Castro County (TX),21.7
Chambers County (TX),10.1
Cherokee County (TX),19.1
Childress County (TX),24.5
Clay County (WV),24.2
Cochran County (TX),25.3
Coke County (TX),15.8
Coleman County (TX),21.8
Collin County (TX),4.3
Collingsworth County (TX),20.9
Colorado County (TX),16.1
Comal County (TX),9.0
Comanche County (TX),19.2
Concho County (TX),25.4
Cooke County (TX),12.4
Coryell County (TX),13.9
Cottle County (TX),23.8
Crane County (TX),13.9
Crockett County (TX),18.0
Crosby County (TX),25.5
Culberson County (TX),27.8
Dallam County (TX),16.0
Dallas County (TX),12.0
Dawson County (TX),25.7
Deaf Smith County (TX),21.2
Delta County (TX),18.4
Denton County (TX),5.7
DeWitt County (TX),19.8
Dickens County (TX),24.4
Dimmit County (TX),34.0
Donley County (TX),19.5
Duval County (TX),27.5
Eastland County (TX),19.6
Ector County (TX),18.4
Edwards County (TX),28.0
Ellis County (TX),9.4
El Paso County (TX),25.3
Erath County (TX),15.4
Falls Church city (VA),2.9
Fannin County (TX),15.3
Fayette County (WV),20.6
Fisher County (TX),17.5
Floyd County (VA),10.6
Foard County (TX),17.0
Fort Bend County (TX),7.1
Franklin County (WA),16.7
Freestone County (TX),16.1
Frio County (TX),32.2
Gaines County (TX),21.1
Galveston County (TX),11.9
Garza County (TX),21.9
Gillespie County (TX),11.1
Glasscock County (TX),11.0
Goliad County (TX),16.0
Gonzales County (TX),21.1
Gray County (TX),15.3
Grayson County (VA),13.5
Gregg County (TX),14.9
Grimes County (TX),17.3
Guadalupe County (TX),12.1
Hale County (TX),20.1
Hall County (TX),26.4
Hamilton County (TX),17.3
Hansford County (TX),12.9
Hardeman County (TX),17.2
Hardin County (TX),11.8
Harris County (TX),13.4
Harrison County (WV),15.3
Hartley County (TX),9.0
Haskell County (TX),22.0
Hays County (TX),10.3
Hemphill County (TX),9.8
Henderson County (TX),15.9
Hidalgo County (TX),31.7
Hill County (TX),16.2
Hockley County (TX),18.0
Hood County (TX),9.7
Hopkins County (TX),14.9
Houston County (TX),23.4
Howard County (TX),21.2
Hudspeth County (TX),32.7
Hunt County (TX),14.0
Hutchinson County (TX),12.2
Irion County (TX),10.3
Jack County (TX),16.8
Jackson County (WI),10.2
Jasper County (TX),17.8
Jeff Davis County (TX),16.6
Jefferson County (WI),5.3
Jim Wells County (TX),23.7
Jim Wells County (TX),23.7
Johnson County (WY),10.5
Jones County (TX),23.9
Karnes County (TX),26.5
Kaufman County (TX),11.3
Kendall County (TX),8.5
Kenedy County (TX),19.7
Kent County (TX),15.3
Kerr County (TX),14.2
Kimble County (TX),18.8
King County (WA),7.2
Kinney County (TX),23.4
Kleberg County (TX),24.6
Knox County (TX),24.8
Lamar County (TX),17.8
Lamb County (TX),20.3
Lampasas County (TX),14.5
La Crosse County (WI),8.7
Lavaca County (TX),13.2
Lee County (VA),22.3
Leon County (TX),15.7
Liberty County (TX),16.1
Limestone County (TX),19.7
Lipscomb County (TX),14.0
Live Oak County (TX),19.2
Llano County (TX),12.3
Loving County (TX),18.1
Lubbock County (TX),17.2
Lynn County (TX),20.5
McCulloch County (TX),22.0
McLennan County (TX),16.1
McMullen County (TX),12.9
Madison County (VA),9.8
Marion County (WV),14.4
Martin County (TX),18.6
Mason County (WV),16.3
Matagorda County (TX),16.1
Maverick County (TX),32.4
Medina County (TX),16.5
Menard County (TX),24.2
Midland County (TX),14.3
Milam County (TX),16.2
Mills County (TX),18.6
Mitchell County (TX),26.0
Montague County (TX),15.7
Montgomery County (VA),12.5
Moore County (TX),13.5
Morris County (TX),17.6
Motley County (TX),19.0
Nacogdoches County (TX),20.0
Navarro County (TX),17.2
Newton County (TX),20.8
Nolan County (TX),21.3
Nueces County (TX),18.9
Ochiltree County (TX),12.5
Oldham County (TX),13.9
Orange County (VA),8.9
Palo Pinto County (TX),15.8
Panola County (TX),15.0
Parker County (TX),8.6
Parmer County (TX),16.2
Pecos County (TX),23.0
Polk County (WI),7.1
Potter County (TX),20.0
Presidio County (TX),30.8
Rains County (TX),15.4
Randall County (TX),7.7
Reagan County (TX),14.1
Real County (TX),22.9
Red River County (TX),20.3
Reeves County (TX),28.3
Refugio County (TX),17.7
Roberts County (TX),9.2
Robertson County (TX),20.1
Rockwall County (TX),5.7
Runnels County (TX),19.1
Rusk County (WI),12.2
Sabine County (TX),17.4
San Juan County (WA),8.7
San Juan County (WA),8.7
San Juan County (WA),8.7
San Juan County (WA),8.7
Schleicher County (TX),19.2
Scurry County (TX),18.5
Shackelford County (TX),14.8
Shelby County (TX),20.4
Sherman County (TX),13.7
Smith County (TX),13.3
Somervell County (TX),11.1
Starr County (TX),42.2
Stephens County (TX),19.6
Sterling County (TX),13.8
Stonewall County (TX),18.3
Sutton County (TX),16.7
Swisher County (TX),21.2
Tarrant County (TX),10.1
Taylor County (WI),9.6
Terrell County (TX),22.2
Terry County (TX),24.3
Throckmorton County (TX),15.0
Titus County (TX),16.0
Tom Green County (TX),16.1
Travis County (TX),9.9
Trinity County (TX),19.2
Tyler County (WV),15.0
Upshur County (WV),18.9
Upton County (TX),17.5
Uvalde County (TX),24.7
Val Verde County (TX),24.3
Van Zandt County (TX),14.1
Victoria County (TX),14.1
Walker County (TX),19.5
Waller County (TX),16.0
Ward County (TX),18.6
Washington County (WI),3.8
Webb County (TX),27.7
Wharton County (TX),14.8
Wheeler County (TX),16.3
Wichita County (TX),14.8
Wilbarger County (TX),16.0
Willacy County (TX),35.6
Williamson County (TX),5.1
Wilson County (TX),12.0
Winkler County (TX),16.6
Wise County (VA),19.3
Wood County (WI),7.3
Yoakum County (TX),17.2
Young County (TX),17.2
Zapata County (TX),32.3
Zavala County (TX),40.4
Beaver County (UT),10.5
Box Elder County (UT),7.4
Cache County (UT),9.5
Carbon County (WY),11.6
Daggett County (UT),8.9
Davis County (UT),5.8
Duchesne County (UT),16.0
Emery County (UT),11.3
Garfield County (WA),12.6
Grand Isle County (VT),7.3
Iron County (WI),10.9
Juab County (UT),10.7
Kane County (UT),11.5
Millard County (UT),12.6
Morgan County (WV),10.8
Piute County (UT),17.0
Rich County (UT),9.9
Salt Lake County (UT),8.2
San Juan County (WA),8.7
Sanpete County (UT),14.8
Sevier County (UT),12.5
Summit County (UT),5.3
Tooele County (UT),7.3
Uintah County (UT),13.9
Utah County (UT),9.2
Wasatch County (UT),6.6
Washington County (WI),3.8
Wayne County (WV),16.9
Weber County (UT),9.0
Addison County (VT),8.5
Bennington County (VT),10.2
Caledonia County (VT),11.9
Chittenden County (VT),6.6
Essex County (VA),12.2
Franklin County (WA),16.7
Grand Isle County (VT),7.3
Lamoille County (VT),9.8
Orange County (VA),8.9
Orleans County (VT),13.9
Rutland County (VT),9.9
Washington County (WI),3.8
Windham County (VT),8.9
Windsor County (VT),8.2
Accomack County (VA),17.1
Albemarle County (VA),6.1
Alleghany County (VA),9.9
Amelia County (VA),9.3
Amherst County (VA),10.5
Appomattox County (VA),11.1
Arlington County (VA),5.8
Augusta County (VA),7.4
Bath County (VA),7.5
Bedford city (VA),15.0
Bland County (VA),11.3
Botetourt County (VA),5.2
Brunswick County (VA),16.9
Buchanan County (VA),21.5
Buckingham County (VA),16.9
Campbell County (WY),6.5
Caroline County (VA),10.4
Carroll County (VA),12.3
Charles City County (VA),9.5
Charlotte County (VA),14.7
Chesterfield County (VA),4.8
Clarke County (VA),6.5
Craig County (VA),8.4
Culpeper County (VA),9.0
Cumberland County (VA),13.5
Dickenson County (VA),19.3
Dinwiddie County (VA),9.4
Essex County (VA),12.2
Fairfax city (VA),4.5
Fauquier County (VA),5.4
Floyd County (VA),10.6
Fluvanna County (VA),6.5
Franklin County (WA),16.7
Frederick County (VA),6.1
Giles County (VA),9.5
Gloucester County (VA),8.3
Goochland County (VA),6.7
Grayson County (VA),13.5
Greene County (VA),7.1
Greensville County (VA),17.7
Halifax County (VA),14.6
Hanover County (VA),4.1
Henrico County (VA),6.2
Henry County (VA),11.1
Highland County (VA),11.9
Isle of Wight County (VA),8.7
James City County (VA),5.8
King County (WA),7.2
King County (WA),7.2
King County (WA),7.2
Lancaster County (VA),12.9
Lee County (VA),22.3
Loudoun County (VA),2.8
Louisa County (VA),9.2
Lunenburg County (VA),16.3
Madison County (VA),9.8
Mathews County (VA),8.7
Mecklenburg County (VA),13.4
Middlesex County (VA),11.5
Montgomery County (VA),12.5
Nelson County (VA),10.3
New Kent County (VA),5.1
Northampton County (VA),18.6
Northumberland County (VA),11.8
Nottoway County (VA),16.4
Orange County (VA),8.9
Page County (VA),10.6
Patrick County (VA),12.5
Pittsylvania County (VA),10.1
Powhatan County (VA),5.4
Prince William County (VA),4.8
Prince William County (VA),4.8
Prince William County (VA),4.8
Pulaski County (VA),11.2
Rappahannock County (VA),7.9
Richmond city (VA),18.1
Roanoke city (VA),15.0
Rockbridge County (VA),8.9
Rockingham County (VA),7.7
Russell County (VA),16.7
Scott County (VA),14.1
Shenandoah County (VA),8.0
Smyth County (VA),13.1
Southampton County (VA),14.0
Spotsylvania County (VA),5.3
Stafford County (VA),4.4
Surry County (VA),11.6
Sussex County (VA),17.2
Tazewell County (VA),15.5
Warren County (VA),8.6
Washington County (WI),3.8
Westmoreland County (VA),13.4
Wise County (VA),19.3
Wythe County (VA),11.8
York County (VA),4.3
Alexandria city (VA),7.5
Bedford city (VA),15.0
Bristol city (VA),15.4
Buena Vista city (VA),10.5
Charlottesville city (VA),16.8
Chesapeake city (VA),7.7
Colonial Heights city (VA),6.2
Covington city (VA),13.0
Danville city (VA),17.1
Emporia city (VA),15.9
Fairfax city (VA),4.5
Falls Church city (VA),2.9
Franklin County (WA),16.7
Fredericksburg city (VA),12.8
Galax city (VA),18.4
Hampton city (VA),12.2
Harrisonburg city (VA),19.7
Hopewell city (VA),14.5
Lexington city (VA),16.9
Lynchburg city (VA),15.0
Manassas Park city (VA),5.9
Manassas Park city (VA),5.9
Martinsville city (VA),16.4
Newport News city (VA),12.4
Norfolk city (VA),18.6
Norton city (VA),18.6
Petersburg city (VA),17.8
Poquoson city (VA),4.2
Portsmouth city (VA),15.7
Radford city (VA),17.2
Richmond city (VA),18.1
Roanoke city (VA),15.0
Salem city (VA),7.1
Staunton city (VA),11.9
Suffolk city (VA),11.6
Virginia Beach city (VA),6.8
Waynesboro city (VA),11.6
Williamsburg city (VA),17.7
Winchester city (VA),11.0
Adams County (WI),12.3
Asotin County (WA),14.7
Benton County (WA),9.5
Chelan County (WA),12.5
Clallam County (WA),12.1
Clark County (WI),10.9
Columbia County (WI),5.8
Cowlitz County (WA),12.5
Douglas County (WI),10.8
Ferry County (WA),20.2
Franklin County (WA),16.7
Garfield County (WA),12.6
Grant County (WI),9.2
Grays Harbor County (WA),15.0
Island County (WA),7.6
Jefferson County (WI),5.3
King County (WA),7.2
Kitsap County (WA),8.1
Kittitas County (WA),14.0
Klickitat County (WA),15.0
Lewis County (WV),17.2
Lincoln County (WY),9.0
Mason County (WV),16.3
Okanogan County (WA),19.8
Pacific County (WA),14.8
Pend Oreille County (WA),16.9
Pierce County (WI),6.0
San Juan County (WA),8.7
Skagit County (WA),10.5
Skamania County (WA),11.4
Snohomish County (WA),7.1
Spokane County (WA),11.6
Stevens County (WA),15.2
Thurston County (WA),8.6
Wahkiakum County (WA),10.8
Walla Walla County (WA),13.7
Whatcom County (WA),11.4
Whitman County (WA),15.1
Yakima County (WA),17.4
Barbour County (WV),19.4
Berkeley County (WV),10.4
Boone County (WV),18.4
Braxton County (WV),20.4
Brooke County (WV),10.4
Cabell County (WV),15.4
Calhoun County (WV),21.2
Clay County (WV),24.2
Doddridge County (WV),16.6
Fayette County (WV),20.6
Gilmer County (WV),22.2
Grant County (WI),9.2
Greenbrier County (WV),15.9
Hampshire County (WV),13.8
Hancock County (WV),9.7
Hardy County (WV),12.1
Harrison County (WV),15.3
Jackson County (WI),10.2
Jefferson County (WI),5.3
Kanawha County (WV),13.0
Lewis County (WV),17.2
Lincoln County (WY),9.0
Logan County (WV),21.8
McDowell County (WV),32.1
Marion County (WV),14.4
Marshall County (WV),13.4
Mason County (WV),16.3
Mercer County (WV),17.8
Mineral County (WV),13.8
Mingo County (WV),24.4
Monongalia County (WV),14.2
Monroe County (WI),10.4
Morgan County (WV),10.8
Nicholas County (WV),18.7
Ohio County (WV),13.2
Pendleton County (WV),12.2
Pleasants County (WV),12.0
Pocahontas County (WV),16.5
Preston County (WV),15.2
Putnam County (WV),8.6
Raleigh County (WV),17.2
Randolph County (WV),16.7
Ritchie County (WV),16.3
Roane County (WV),19.5
Summers County (WV),22.3
Taylor County (WI),9.6
Tucker County (WV),14.3
Tyler County (WV),15.0
Upshur County (WV),18.9
Wayne County (WV),16.9
Webster County (WV),26.7
Wetzel County (WV),15.9
Wirt County (WV),17.6
Wood County (WI),7.3
Wyoming County (WV),22.2
Adams County (WI),12.3
Ashland County (WI),12.5
Barron County (WI),9.3
Bayfield County (WI),11.4
Brown County (WI),6.6
Buffalo County (WI),8.5
Burnett County (WI),10.1
Calumet County (WI),4.1
Chippewa County (WI),8.2
Clark County (WI),10.9
Columbia County (WI),5.8
Crawford County (WI),10.5
Dane County (WI),6.9
Dodge County (WI),5.9
Door County (WI),6.7
Douglas County (WI),10.8
Dunn County (WI),10.0
Eau Claire County (WI),8.7
Florence County (WI),9.2
Fond du Lac County (WI),6.1
Forest County (WI),11.5
Grant County (WI),9.2
Green Lake County (WI),7.5
Green Lake County (WI),7.5
Iowa County (WI),7.5
Iron County (WI),10.9
Jackson County (WI),10.2
Jefferson County (WI),5.3
Juneau County (WI),9.7
Kenosha County (WI),8.2
Kewaunee County (WI),5.7
La Crosse County (WI),8.7
Lafayette County (WI),8.3
Langlade County (WI),10.1
Lincoln County (WY),9.0
Manitowoc County (WI),5.9
Marathon County (WI),6.8
Marinette County (WI),8.4
Marquette County (WI),8.9
Menominee County (WI),24.1
Milwaukee County (WI),14.0
Monroe County (WI),10.4
Oconto County (WI),7.2
Oneida County (WI),7.8
Outagamie County (WI),4.6
Ozaukee County (WI),3.0
Pepin County (WI),8.8
Pierce County (WI),6.0
Polk County (WI),7.1
Portage County (WI),7.8
Price County (WI),9.5
Racine County (WI),8.3
Richland County (WI),10.2
Rock County (WI),8.2
Rusk County (WI),12.2
St. Croix County (WI),3.9
Sauk County (WI),7.1
Sawyer County (WI),12.6
Shawano County (WI),8.3
Sheboygan County (WI),5.4
Taylor County (WI),9.6
Trempealeau County (WI),8.1
Vernon County (WI),12.3
Vilas County (WI),9.0
Walworth County (WI),6.9
Washburn County (WI),10.4
Washington County (WI),3.8
Waukesha County (WI),3.2
Waupaca County (WI),6.8
Waushara County (WI),10.7
Winnebago County (WI),6.0
Wood County (WI),7.3
Albany County (WY),13.2
Big Horn County (WY),14.1
Campbell County (WY),6.5
Carbon County (WY),11.6
Converse County (WY),10.3
Crook County (WY),8.6
Fremont County (WY),15.8
Goshen County (WY),14.9
Hot Springs County (WY),12.1
Johnson County (WY),10.5
Laramie County (WY),9.4
Lincoln County (WY),9.0
Natrona County (WY),11.1
Niobrara County (WY),14.7
Park County (WY),11.1
Platte County (WY),12.3
Sheridan County (WY),10.7
Sublette County (WY),8.7
Sweetwater County (WY),7.7
Teton County (WY),4.6
Uinta County (WY),9.9
Washakie County (WY),11.1
Weston County (WY),10.2
